trial,phase,steps,numerosity,reliable,knowledge,with_block,no_block
0,explore,500.0,162.45,4.35,1.7708333333333333,0.3125,2.5
1,explore,500.0,183.55,22.95,15.3125,7.1875,19.374999999999996
2,explore,500.0,182.1,48.95,41.66666666666667,21.874999999999996,51.5625
3,explore,500.0,179.45,72.95000000000002,61.770833333333314,40.0,72.65625
4,explore,500.0,176.15,91.8,74.375,60.625,81.25
5,explore,500.0,172.75,106.3,82.08333333333336,74.68749999999999,85.78125
6,explore,500.0,169.05,118.5,88.43749999999997,85.0,90.15625
7,explore,500.0,164.05,128.74999999999994,94.58333333333333,92.8125,95.46875
8,explore,500.0,160.35,135.35000000000002,97.60416666666666,97.1875,97.81250000000001
9,explore,500.0,156.99999999999997,141.5,99.16666666666667,99.375,99.06249999999999
10,explore,500.0,153.85,145.55,99.79166666666667,100.0,99.6875
11,explore,500.0,152.0,147.5,99.79166666666667,100.0,99.6875
12,explore,500.0,150.5,147.85,99.79166666666667,100.0,99.6875
13,explore,500.0,150.05,148.2,99.79166666666667,100.0,99.6875
14,explore,500.0,149.9,148.25,99.79166666666667,100.0,99.6875
15,explore,500.0,149.75,148.45,99.89583333333333,100.0,99.84375
16,explore,500.0,149.54999999999998,148.59999999999997,100.0,100.0,100.0
17,explore,500.0,149.35,148.70000000000002,100.0,100.0,100.0
18,explore,500.0,149.15,148.70000000000002,100.0,100.0,100.0
19,explore,500.0,149.1,148.70000000000002,100.0,100.0,100.0
20,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
21,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
22,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
23,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
24,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
25,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
26,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
27,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
28,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
29,exploit,500.0,149.1,148.70000000000002,100.0,100.0,100.0
